Timestamp,Sensor_ID,Asset_ID,Network_Element_ID,Latitude,Longitude,Parameter,Value,Unit,Quality_Status,Alarm_Status,Source_System,Zone_ID,File_Creation_Time
2026-06-23 22:00:00,PMP-002,PUMP-002,PUMP-002,28.728,77.251,Pump_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 22:00:00,VT-002,VALVE-002,VALVE-002,28.723,77.249,Valve_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Chlorine,0.544,mg/L,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Turbidity,0.52,NTU,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,pH,7.19,pH,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Conductivity,579.0,uS/cm,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Temperature,30.4,C,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 22:00:00,PT-003,PIPE-003,PIPE-003,28.716,77.266,Pressure,28.33,mH2O,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,FT-003,FM-003,PIPE-013,28.718,77.264,Flow,678.69,m3/hr,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,LT-003,RES-003,RES-003,28.7145,77.2675,Reservoir_Level,5.94,m,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,PMP-003,PUMP-003,PUMP-003,28.719,77.267,Pump_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,VT-003,VALVE-003,VALVE-003,28.714,77.265,Valve_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Chlorine,0.542,mg/L,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Turbidity,0.74,NTU,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,pH,7.21,pH,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Conductivity,699.0,uS/cm,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Temperature,30.3,C,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 22:00:00,PT-004,PIPE-004,PIPE-004,28.704,77.237,Pressure,23.52,mH2O,Valid,Warning,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,FT-004,FM-004,PIPE-014,28.706,77.235,Flow,552.77,m3/hr,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,LT-004,RES-004,RES-004,28.7025,77.2385,Reservoir_Level,6.43,m,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,PMP-004,PUMP-004,PUMP-004,28.707,77.238,Pump_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,VT-004,VALVE-004,VALVE-004,28.702,77.236,Valve_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Chlorine,0.606,mg/L,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Turbidity,0.83,NTU,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,pH,7.31,pH,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Conductivity,662.9,uS/cm,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Temperature,30.6,C,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 22:00:00,PT-005,PIPE-005,PIPE-005,28.711,77.242,Pressure,29.21,mH2O,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,FT-005,FM-005,PIPE-015,28.713,77.24,Flow,656.54,m3/hr,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,LT-005,RES-005,RES-005,28.7095,77.2435,Reservoir_Level,6.49,m,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,PMP-005,PUMP-005,PUMP-005,28.714,77.243,Pump_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,VT-005,VALVE-005,VALVE-005,28.709,77.241,Valve_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Chlorine,0.623,mg/L,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Turbidity,1.01,NTU,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,pH,7.4,pH,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Conductivity,669.1,uS/cm,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Temperature,30.3,C,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 22:00:00,PT-006,PIPE-006,PIPE-006,28.73,77.274,Pressure,29.02,mH2O,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,FT-006,FM-006,PIPE-016,28.732,77.272,Flow,634.69,m3/hr,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,LT-006,RES-006,RES-006,28.7285,77.2755,Reservoir_Level,6.68,m,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,PMP-006,PUMP-006,PUMP-006,28.733,77.275,Pump_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,VT-006,VALVE-006,VALVE-006,28.728,77.273,Valve_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Chlorine,0.535,mg/L,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Turbidity,0.78,NTU,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,pH,7.4,pH,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Conductivity,702.1,uS/cm,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 22:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Temperature,30.9,C,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,PT-001,PIPE-001,PIPE-001,28.737,77.252,Pressure,31.12,mH2O,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,FT-001,FM-001,PIPE-011,28.739,77.25,Flow,766.61,m3/hr,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,LT-001,RES-001,RES-001,28.7355,77.2535,Reservoir_Level,5.85,m,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,PMP-001,PUMP-001,PUMP-001,28.74,77.253,Pump_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,VT-001,VALVE-001,VALVE-001,28.735,77.251,Valve_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Chlorine,0.548,mg/L,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Turbidity,0.81,NTU,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,pH,7.26,pH,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Conductivity,679.6,uS/cm,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Temperature,30.5,C,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-23 23:00:00,PT-002,PIPE-002,PIPE-002,28.725,77.25,Pressure,28.99,mH2O,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,FT-002,FM-002,PIPE-012,28.727,77.248,Flow,877.9,m3/hr,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,LT-002,RES-002,RES-002,28.7235,77.2515,Reservoir_Level,5.99,m,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,PMP-002,PUMP-002,PUMP-002,28.728,77.251,Pump_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,VT-002,VALVE-002,VALVE-002,28.723,77.249,Valve_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Chlorine,0.506,mg/L,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Turbidity,0.77,NTU,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,pH,7.26,pH,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Conductivity,633.2,uS/cm,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Temperature,30.1,C,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-23 23:00:00,PT-003,PIPE-003,PIPE-003,28.716,77.266,Pressure,28.83,mH2O,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,FT-003,FM-003,PIPE-013,28.718,77.264,Flow,718.94,m3/hr,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,LT-003,RES-003,RES-003,28.7145,77.2675,Reservoir_Level,6.09,m,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,PMP-003,PUMP-003,PUMP-003,28.719,77.267,Pump_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,VT-003,VALVE-003,VALVE-003,28.714,77.265,Valve_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Chlorine,0.646,mg/L,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Turbidity,0.76,NTU,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,pH,7.22,pH,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Conductivity,723.0,uS/cm,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Temperature,30.4,C,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-23 23:00:00,PT-004,PIPE-004,PIPE-004,28.704,77.237,Pressure,25.03,mH2O,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,FT-004,FM-004,PIPE-014,28.706,77.235,Flow,620.57,m3/hr,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,LT-004,RES-004,RES-004,28.7025,77.2385,Reservoir_Level,6.38,m,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,PMP-004,PUMP-004,PUMP-004,28.707,77.238,Pump_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,VT-004,VALVE-004,VALVE-004,28.702,77.236,Valve_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Chlorine,0.491,mg/L,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Turbidity,0.54,NTU,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,pH,7.25,pH,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Conductivity,718.0,uS/cm,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Temperature,30.1,C,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-23 23:00:00,PT-005,PIPE-005,PIPE-005,28.711,77.242,Pressure,30.68,mH2O,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,FT-005,FM-005,PIPE-015,28.713,77.24,Flow,668.97,m3/hr,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,LT-005,RES-005,RES-005,28.7095,77.2435,Reservoir_Level,6.42,m,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,PMP-005,PUMP-005,PUMP-005,28.714,77.243,Pump_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,VT-005,VALVE-005,VALVE-005,28.709,77.241,Valve_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Chlorine,0.53,mg/L,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Turbidity,0.95,NTU,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,pH,7.24,pH,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Conductivity,667.3,uS/cm,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Temperature,30.4,C,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-23 23:00:00,PT-006,PIPE-006,PIPE-006,28.73,77.274,Pressure,31.25,mH2O,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,FT-006,FM-006,PIPE-016,28.732,77.272,Flow,653.63,m3/hr,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,LT-006,RES-006,RES-006,28.7285,77.2755,Reservoir_Level,6.78,m,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,PMP-006,PUMP-006,PUMP-006,28.733,77.275,Pump_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,VT-006,VALVE-006,VALVE-006,28.728,77.273,Valve_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Chlorine,0.502,mg/L,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Turbidity,0.83,NTU,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,pH,7.3,pH,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Conductivity,726.8,uS/cm,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-23 23:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Temperature,30.1,C,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,PT-001,PIPE-001,PIPE-001,28.737,77.252,Pressure,30.27,mH2O,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,FT-001,FM-001,PIPE-011,28.739,77.25,Flow,793.01,m3/hr,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,LT-001,RES-001,RES-001,28.7355,77.2535,Reservoir_Level,5.77,m,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,PMP-001,PUMP-001,PUMP-001,28.74,77.253,Pump_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,VT-001,VALVE-001,VALVE-001,28.735,77.251,Valve_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Chlorine,0.486,mg/L,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Turbidity,0.9,NTU,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,pH,7.38,pH,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Conductivity,659.9,uS/cm,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Temperature,30.1,C,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-06-24 00:00:00,PT-002,PIPE-002,PIPE-002,28.725,77.25,Pressure,29.93,mH2O,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,FT-002,FM-002,PIPE-012,28.727,77.248,Flow,875.39,m3/hr,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,LT-002,RES-002,RES-002,28.7235,77.2515,Reservoir_Level,5.97,m,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,PMP-002,PUMP-002,PUMP-002,28.728,77.251,Pump_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,VT-002,VALVE-002,VALVE-002,28.723,77.249,Valve_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Chlorine,0.494,mg/L,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Turbidity,0.75,NTU,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,pH,7.36,pH,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Conductivity,703.4,uS/cm,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Temperature,29.7,C,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-06-24 00:00:00,PT-003,PIPE-003,PIPE-003,28.716,77.266,Pressure,29.52,mH2O,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,FT-003,FM-003,PIPE-013,28.718,77.264,Flow,690.69,m3/hr,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,LT-003,RES-003,RES-003,28.7145,77.2675,Reservoir_Level,6.31,m,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,PMP-003,PUMP-003,PUMP-003,28.719,77.267,Pump_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,VT-003,VALVE-003,VALVE-003,28.714,77.265,Valve_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Chlorine,0.626,mg/L,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Turbidity,0.92,NTU,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,pH,7.24,pH,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Conductivity,653.8,uS/cm,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Temperature,29.9,C,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-06-24 00:00:00,PT-004,PIPE-004,PIPE-004,28.704,77.237,Pressure,26.36,mH2O,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,FT-004,FM-004,PIPE-014,28.706,77.235,Flow,568.0,m3/hr,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,LT-004,RES-004,RES-004,28.7025,77.2385,Reservoir_Level,6.29,m,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,PMP-004,PUMP-004,PUMP-004,28.707,77.238,Pump_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,VT-004,VALVE-004,VALVE-004,28.702,77.236,Valve_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Chlorine,0.568,mg/L,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Turbidity,0.99,NTU,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,pH,7.46,pH,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Conductivity,631.6,uS/cm,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Temperature,29.9,C,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-06-24 00:00:00,PT-005,PIPE-005,PIPE-005,28.711,77.242,Pressure,31.45,mH2O,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,FT-005,FM-005,PIPE-015,28.713,77.24,Flow,665.42,m3/hr,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,LT-005,RES-005,RES-005,28.7095,77.2435,Reservoir_Level,6.62,m,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,PMP-005,PUMP-005,PUMP-005,28.714,77.243,Pump_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,VT-005,VALVE-005,VALVE-005,28.709,77.241,Valve_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Chlorine,0.589,mg/L,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Turbidity,0.81,NTU,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,pH,7.37,pH,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Conductivity,636.1,uS/cm,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Temperature,29.5,C,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-06-24 00:00:00,PT-006,PIPE-006,PIPE-006,28.73,77.274,Pressure,30.88,mH2O,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,FT-006,FM-006,PIPE-016,28.732,77.272,Flow,561.52,m3/hr,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,LT-006,RES-006,RES-006,28.7285,77.2755,Reservoir_Level,6.84,m,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,PMP-006,PUMP-006,PUMP-006,28.733,77.275,Pump_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,VT-006,VALVE-006,VALVE-006,28.728,77.273,Valve_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Chlorine,0.463,mg/L,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Turbidity,0.94,NTU,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,pH,7.31,pH,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-06-24 00:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Conductivity,677.6,uS/cm,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
