Timestamp,Scenario_ID,Zone_ID,Network_Element_ID,Parameter,Actual_Value,Predicted_Value,Deviation,Unit,Simulation_Source,Status,Recommendation
2026-06-26 06:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.44,31.47,-0.03,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,902.46,856.08,46.38,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.55,29.37,1.18,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,930.87,919.93,10.94,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,25.85,27.0,-1.15,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,826.12,792.75,33.37,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.92,24.72,1.2,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,652.28,659.02,-6.74,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,31.83,30.33,1.5,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,763.33,757.76,5.57,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,33.16,31.56,1.6,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 06:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,696.7,681.18,15.53,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,30.34,31.06,-0.73,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,843.73,890.14,-46.42,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,29.93,28.65,1.28,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1012.79,973.14,39.66,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,25.85,27.24,-1.39,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,801.22,800.78,0.44,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.49,25.16,0.33,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,665.65,673.97,-8.32,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,28.75,30.2,-1.45,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,747.85,734.44,13.41,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.03,30.66,0.37,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 07:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,656.8,714.39,-57.59,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.38,31.47,0.91,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,953.39,912.74,40.64,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.14,28.39,1.75,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1029.58,1006.89,22.69,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,28.79,27.22,1.57,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,874.94,854.6,20.34,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.44,24.64,-0.2,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,682.98,697.2,-14.22,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,28.29,28.46,-0.17,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,738.02,784.7,-46.68,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.56,31.35,-0.78,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 08:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,765.47,742.13,23.35,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.73,31.61,0.12,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,965.95,958.7,7.25,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.75,28.87,-0.12,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1066.96,1029.52,37.44,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.48,26.87,-0.39,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,881.73,850.86,30.88,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.74,24.29,0.46,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,748.17,728.59,19.58,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.6,30.59,-0.99,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,801.2,789.24,11.96,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.1,31.41,-0.31,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 09:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,724.33,766.23,-41.9,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.34,32.28,0.07,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,1011.16,1002.38,8.78,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,29.7,28.68,1.02,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1039.1,1078.46,-39.36,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,28.59,27.2,1.39,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,884.59,887.05,-2.47,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.44,25.77,-0.33,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,712.63,730.36,-17.73,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.76,29.62,1.14,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,847.02,823.65,23.37,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.01,30.95,0.06,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 10:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,718.66,786.34,-67.68,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,33.15,31.99,1.16,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,1021.57,985.93,35.64,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.46,28.53,-0.08,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1137.89,1096.73,41.17,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.47,25.78,0.69,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,939.71,921.91,17.81,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.37,24.68,-0.31,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,785.96,804.5,-18.55,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,31.8,29.75,2.05,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,814.43,864.37,-49.94,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.16,30.16,1.0,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 11:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,876.92,799.94,76.99,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.6,31.83,0.77,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,1049.78,1010.99,38.79,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.14,29.81,0.33,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1152.12,1129.08,23.04,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.96,26.88,0.08,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,950.17,895.71,54.46,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.83,24.8,-0.97,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,724.36,756.69,-32.33,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,31.54,30.03,1.51,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,804.07,837.13,-33.07,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,28.57,29.66,-1.08,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 12:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,835.05,779.15,55.89,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.51,30.99,0.52,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,1003.03,1005.69,-2.66,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.34,28.54,1.81,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1057.89,1099.35,-41.46,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.46,26.58,-0.12,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,903.77,902.16,1.6,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.33,25.16,0.17,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,793.62,776.58,17.04,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,31.65,30.13,1.52,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,779.33,829.87,-50.55,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,33.13,31.08,2.05,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 13:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,768.73,800.91,-32.18,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,30.38,32.0,-1.62,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,928.52,985.21,-56.69,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.71,28.46,2.25,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1063.67,1049.53,14.14,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.09,27.09,-1.0,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,917.77,934.29,-16.52,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.73,24.79,-0.06,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,842.35,766.57,75.78,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.69,29.32,0.37,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,825.55,856.54,-30.99,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.49,30.6,0.89,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 14:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,758.16,773.01,-14.85,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,29.58,30.38,-0.8,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,922.86,923.58,-0.72,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,27.3,27.74,-0.44,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1045.75,1051.55,-5.79,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,27.68,27.13,0.55,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,848.34,848.92,-0.58,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.56,23.75,-0.18,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,705.23,715.81,-10.58,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.12,29.65,0.47,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,791.65,810.5,-18.86,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.4,29.76,0.64,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 15:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,691.93,740.46,-48.52,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.16,31.31,0.85,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,940.97,923.33,17.64,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.06,28.31,-0.25,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1041.34,1051.43,-10.09,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,25.77,26.33,-0.56,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,902.8,860.27,42.53,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.43,23.66,-0.23,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,685.58,696.03,-10.45,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,28.47,29.41,-0.94,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,733.5,760.17,-26.67,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.58,30.76,-0.17,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 16:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,755.38,751.03,4.35,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.78,31.98,0.8,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,846.76,866.07,-19.31,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.57,28.69,-0.12,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,995.4,990.09,5.31,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,29.02,27.48,1.54,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,754.97,807.2,-52.23,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.3,25.53,-0.22,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,694.05,674.98,19.07,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.76,29.87,-0.11,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,725.07,753.43,-28.36,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.56,30.53,1.03,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 17:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,733.86,732.69,1.17,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.53,31.89,0.64,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,848.97,844.41,4.56,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,31.44,29.94,1.5,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,910.29,905.21,5.08,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,27.14,26.42,0.71,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,807.69,760.07,47.63,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.33,24.39,-1.06,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,605.17,623.94,-18.77,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,31.24,30.19,1.05,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,725.8,702.79,23.0,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,29.43,30.83,-1.39,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 18:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,688.69,699.18,-10.49,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,33.47,31.79,1.69,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,899.67,825.9,73.77,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,29.24,28.95,0.29,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,889.7,864.81,24.89,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,25.58,26.77,-1.19,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,730.41,728.74,1.67,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,26.48,26.34,0.14,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,636.83,614.95,21.88,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,28.57,30.17,-1.6,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-06-26 19:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,730.61,692.03,38.58,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
